origin,destination,volume_car,volume_bus,volume_walk
zone_24,zone_12,60.29624342491375,0.0,0.0
zone_24,zone_22,130.83001630081046,0.0,0.0
zone_24,zone_24,5.596733371291663e-258,0.0,2111.6588628775507
zone_24,zone_3,0.006648500639261,58.67447578768169,0.0
zone_24,zone_30,6.021069082822705e-260,9.89328334626576,0.0
zone_24,zone_35,0.049223897367790356,55.665297129319654,0.0
zone_24,zone_36,0.014896496899447519,122.75314896535805,0.0
zone_24,zone_37,0.07180640007117799,614.4971351663067,478.2717346509826
zone_24,zone_38,0.010769615522019107,53.5976034567585,0.0
zone_24,zone_42,0.026415942120990396,142.35094685745057,0.0
zone_24,zone_43,0.032744756778425144,525.0679417751977,339.499479153217
zone_24,zone_44,0.06692691030565935,492.06238224697523,0.0
zone_24,zone_46,0.0056342563539790134,75.78666545036782,0.0
zone_24,zone_47,63.075952417336495,0.0,0.0
zone_24,zone_48,0.025215958602096702,56.43735863840966,0.0
zone_24,zone_5,56.97379651565247,0.0,0.0
zone_24,zone_53,0.00815842751924287,52.08759934246925,0.0
zone_24,zone_55,0.02252655821966038,113.89224060718405,0.0
zone_24,zone_56,0.003865521414793505,1522.6677323417416,0.0
zone_24,zone_6,0.01788557170729459,136.27041137253048,0.0
zone_24,zone_9,0.02258515934717315,56.583086094322,0.0
zone_25,zone_1,0.059784703324586505,297.9558880990411,0.0
zone_25,zone_10,0.0431571121613087,89.87660276177884,0.0
zone_25,zone_17,590.0877290489263,0.0,0.0
zone_25,zone_22,0.006771387699856702,57.006696875521435,0.0
zone_25,zone_25,0.33919603112151425,0.0,15336.787543727638
zone_25,zone_29,0.04023420681563198,50.069407790832145,0.0
zone_25,zone_3,0.016550879612691485,102.90243127604793,0.0
zone_25,zone_30,0.004549386343857611,49.59599478400405,0.0
zone_25,zone_32,64.70047284282647,0.0,0.0
zone_25,zone_36,0.007999139953562677,119.6091223315043,0.0
zone_25,zone_37,0.02548967914517876,151.91356443096043,0.0
zone_25,zone_38,8.691742544517419e-260,18.32885711553327,16.078210485349636
zone_25,zone_42,0.04149837818912246,83.4614876912053,0.0
zone_25,zone_43,0.024193759507495548,422.630627366557,254.51659702691063
zone_25,zone_44,0.03201249637635698,451.78613066237676,337.37584542554714
zone_25,zone_46,0.008357959122386639,44.857488140512025,0.0
zone_25,zone_5,0.05303204174316907,49.82657267065801,0.0
zone_25,zone_53,0.00787329847364817,91.30689103611707,0.0
zone_25,zone_55,0.009014143592883241,1812.6725323557216,0.0
zone_25,zone_56,0.006657207574833468,52.25424011223925,0.0
zone_25,zone_57,0.0040249714696409065,50.16904115306578,0.0
zone_25,zone_6,3.5215359771934977e-259,90.88212800688824,0.0
zone_26,zone_2,261.8823211484931,0.0,0.0
zone_26,zone_26,0.07585995454118336,0.0,1670.9266938969677
zone_26,zone_31,712.946624864181,0.0,0.0
zone_26,zone_35,38.84427200143332,0.0,0.0
zone_26,zone_51,1181.0939781343861,0.0,0.0
zone_28,zone_0,1.2819710319789929e-259,14.70471728535246,0.0
zone_28,zone_1,5.604924076196921e-259,34.63088439415695,0.0
zone_28,zone_13,568.7448634868418,0.0,0.0
zone_28,zone_2,164.34189070973815,0.0,0.0
zone_28,zone_33,1.1252373345719503e-259,5.224132732395819,0.0
zone_28,zone_35,6.088060654775289e-260,4.870213875967985,0.0
zone_28,zone_45,2.5295822780381958e-259,19.959682498697717,0.0
zone_28,zone_47,7.038837525367094e-260,5.047956937754965,0.0
zone_28,zone_8,319.9653850527778,0.0,0.0
zone_29,zone_0,0.2839889195638662,152.81715065664724,0.0
zone_29,zone_1,0.11673766620149471,587.6557359929246,0.0
zone_29,zone_11,0.18262250180490147,707.2803247939985,0.0
zone_29,zone_16,0.008801347512201128,46.05421361113455,0.0
zone_29,zone_17,49.69011318521723,0.0,0.0
zone_29,zone_21,0.10121786375874531,98.60856223369827,0.0
zone_29,zone_22,0.03776730160446132,61.242119719251264,0.0
zone_29,zone_23,0.0069145065502517426,86.51220582030913,66.62445090144733
zone_29,zone_25,0.0243060874618822,107.32585597089815,0.0
zone_29,zone_29,0.03432531124442877,0.0,17166.790014607923
zone_29,zone_3,0.10567030039352529,886.0180076535311,0.0
zone_29,zone_30,0.022870076098336894,106.69013888765356,0.0
zone_29,zone_31,0.5480749837463124,3806.708594152748,0.0
zone_29,zone_32,3217.6520261241103,0.0,0.0
zone_29,zone_35,0.19695131029274401,52.83929436052723,0.0
zone_29,zone_37,0.302290330356104,435.96397135488826,0.0
zone_29,zone_39,1038.765950766466,0.0,0.0
zone_29,zone_4,6371.04551196959,0.0,0.0
zone_29,zone_42,0.02233402763775077,135.26976930182732,0.0
zone_29,zone_43,0.018408860198837113,96.41088269737656,0.0
zone_29,zone_46,0.035508094140744045,145.13914082058994,0.0
zone_29,zone_48,0.17006355556541258,212.72476935173032,0.0
zone_29,zone_49,0.20594506045779523,1805.734275654513,0.0
zone_29,zone_51,0.14336684756832807,1164.823702222008,0.0
zone_29,zone_52,1.1072855245224549e-262,0.001,0.0
zone_29,zone_53,0.024725011915972005,147.37107847571662,0.0
zone_29,zone_56,0.050881291208270826,336.9413438723562,0.0
zone_29,zone_6,0.03901630764157155,109.52937524302519,0.0
zone_29,zone_9,0.01643776122828824,53.82568769479016,0.0
zone_3,zone_0,0.23743766669321573,156.58495844205044,0.0
zone_3,zone_1,0.12334753875142651,1313.035072653148,0.0
zone_3,zone_11,0.06482107886097656,155.12971612755294,0.0
zone_3,zone_12,0.06316615525719234,58.11898331584631,0.0
zone_3,zone_13,0.623113418808314,102.73927667394554,0.0
zone_3,zone_16,0.005794405052688591,54.024826568917426,40.26806341699502
zone_3,zone_17,1442.713553695869,0.0,0.0
zone_3,zone_20,0.053629825675544834,314.04678032821306,0.0
zone_3,zone_21,0.04917410617113624,50.5345583446893,0.0
zone_3,zone_24,0.016895121633803568,59.71811835387662,0.0
zone_3,zone_25,0.006907128598381487,54.80651831515026,0.0
zone_3,zone_29,0.06973983555722203,608.4364890877758,0.0
zone_3,zone_3,2.945247057075305e-257,0.0,11112.476937599287
zone_3,zone_30,0.05742357808713678,0.0,1115.485799238632
zone_3,zone_31,0.1363621844683207,573.1449758282332,0.0
zone_3,zone_32,98.79341310152623,0.0,0.0
zone_3,zone_36,0.017993613476650547,109.56167745773983,0.0
zone_3,zone_37,0.06944174582284539,222.94722166455702,0.0
zone_3,zone_39,0.052439929556113526,50.81994805113233,0.0
zone_3,zone_4,0.04725584840985344,51.446705065221664,0.0
zone_3,zone_41,0.14564125259483032,49.42798503421318,0.0
zone_3,zone_42,0.06472564241526978,414.3274775571967,0.0
zone_3,zone_43,0.06820253008631355,641.9149236709931,0.0
zone_3,zone_44,0.017493153341259934,95.3023987029589,0.0
zone_3,zone_45,0.04232882687137077,50.30401108865159,0.0
zone_3,zone_46,0.007165124891565308,49.543447825101495,0.0
zone_3,zone_47,0.07302119181080735,122.10636349279861,0.0
zone_3,zone_48,0.21323996503404544,326.8926324877919,0.0
zone_3,zone_49,0.0681422321098945,662.7733132619622,642.5761706285161
zone_3,zone_51,795.1852884150281,0.0,0.0
zone_3,zone_53,0.1038397055714874,0.0,955.8340632929323
zone_3,zone_54,0.0974676790294597,571.92790808674,0.0
zone_3,zone_56,0.03887601434716382,0.0,345.0224661516867
zone_3,zone_57,0.006299615083874236,55.193107694412696,0.0
zone_3,zone_6,0.02183672259464915,112.33673407910571,0.0
zone_3,zone_9,0.5472582381166826,2371.402838072137,0.0
zone_30,zone_0,0.07418650186827404,48.55390641625085,0.0
zone_30,zone_1,0.03314448235982232,357.7055609069419,0.0
zone_30,zone_11,0.11366837986130657,96.20422286403296,0.0
zone_30,zone_13,0.29651310511297296,48.51903458381035,0.0
zone_30,zone_15,0.13275613888654947,50.4496602804648,0.0
zone_30,zone_17,448.25148373925117,0.0,0.0
zone_30,zone_19,0.048130922672395327,48.54168053680008,0.0
zone_30,zone_20,0.02121048232750504,206.62886179377878,0.0
zone_30,zone_22,0.01639927978447211,59.25234129078913,0.0
zone_30,zone_24,1.4376848761061792e-263,0.0010000000000000002,0.0
zone_30,zone_25,0.005349684378508926,51.78769099183808,0.0
zone_30,zone_29,0.032411138441453234,103.65129193558289,0.0
zone_30,zone_3,0.05610589566937747,0.0,857.5915554362779
zone_30,zone_30,8.557294231262691e-258,0.0,3228.68448555848
zone_30,zone_31,0.03586421671615959,53.32033019626195,0.0
zone_30,zone_32,30.661721073978704,0.0,0.0
